id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD002236,CL00962,P052,30/07/2024,2,0.0,annulé,TANGER,Carte,L1,2024-12-01
CMD002237,CL00665,P029,Mar 10 2024,-2,225.73,annulé,TANGER,Carte,L1,2024-12-01
CMD002238,CL00783,P066,30/05/2024,2,2780.29,OK,TNG,Carte,L3,2024-12-01
CMD002239,CL00426,P031,2024-05-11,2,4930.89,annulé,Tnja,Carte,L1,2024-12-01
CMD002240,CL00949,P028,24/10/2024,1,1589.35,DONE,CASA,Carte,L4,2024-12-01
CMD002241,CL00880,P075,Nov 23 2024,1,1176.27,livré,TNG,Carte,L4,2024-12-01
CMD002242,CL00744,P048,28/04/2024,3,626.57,DONE,Tnja,Carte,L2,2024-12-01
CMD002243,CL00978,P045,Nov 01 2024,4,3321.97,DONE,casablanca,Carte,L2,2024-12-01
CMD002244,CL00589,P022,Oct 08 2024,4,1239.88,OK,TNG,Carte,L4,2024-12-01
CMD002245,CL00290,P099,May 04 2024,1,3346.36,OK,TANGER,Carte,L4,2024-12-01
CMD002246,CL00004,P015,05/02/2024,3,3966.91,DONE,Tnja,Carte,L3,2024-12-01
CMD002247,CL00972,P008,2024-07-10,1,256.72,DONE,Tnja,Carte,L2,2024-12-01
CMD002248,CL00879,P014,Mar 06 2024,4,1494.23,OK,casablanca,Carte,L4,2024-12-01
CMD002249,CL00742,P096,02/12/2024,2,1589.28,annulé,TNG,Carte,L1,2024-12-01
CMD002250,CL00947,P089,2024-03-10,4,1716.37,annulé,CASA,Carte,L2,2024-12-01
CMD002251,CL00593,P054,2024-08-10,1,3645.97,en_cours,tanger,Carte,L4,2024-12-01
CMD002252,CL00364,P075,13/07/2024,2,4230.63,livré,tanger,Carte,L4,2024-12-01
CMD002253,CL00400,P032,2024-02-28,1,3092.68,livré,Tnja,Carte,,2024-12-01
CMD002254,CL00043,P061,24/09/2024,3,4442.56,livré,TNG,Carte,L3,2024-12-01
CMD002255,CL00756,P045,2024-05-13,4,190.66,OK,casablanca,Carte,L2,2024-12-01
CMD002256,CL00075,P013,2024-06-28,4,1552.03,livré,Tnja,Carte,L1,2024-12-01
CMD002257,CL00693,P096,2024-12-12,2,1531.67,OK,TNG,Carte,,2024-12-01
CMD002258,CL00566,P046,06/04/2024,1,2767.88,OK,tanger,Carte,L2,2024-12-01
CMD002259,CL00075,P018,15/11/2024,2,1941.19,DONE,TNG,Carte,L4,2024-12-01
CMD002260,CL00420,P095,2024-05-13,2,4393.95,en_cours,TNG,Carte,L3,2024-12-01
CMD002261,CL00770,P063,Oct 13 2024,1,3709.0,annulé,tanger,Carte,L2,2024-12-01
CMD002262,CL00768,P079,12/03/2024,4,1066.85,KO,tanger,Carte,L3,2024-12-01
CMD002263,CL00165,P039,Apr 28 2024,2,4363.04,DONE,TNG,Carte,L3,2024-12-01
CMD002264,CL00191,P100,06/01/2024,4,557.23,annulé,CASA,Carte,L1,2024-12-01
CMD002265,CL00238,P079,2024-02-04,3,370.21,livré,TANGER,Carte,L2,2024-12-01
CMD002266,CL00256,P077,08/02/2024,4,2444.02,annulé,casablanca,Carte,L1,2024-12-01
CMD002267,CL00982,P076,03/12/2024,4,1106.12,en_cours,CASA,Carte,L1,2024-12-01
CMD002268,CL00348,P002,16/02/2024,4,4144.14,livré,CASA,Carte,L4,2024-12-01
CMD002269,CL00068,P057,May 21 2024,1,4584.78,KO,TNG,Carte,L1,2024-12-01
CMD002270,CL00329,P068,2024-12-07,4,684.68,annulé,TANGER,Carte,L3,2024-12-01
CMD002271,CL00822,P023,13/08/2024,4,2025.0,livré,tanger,Carte,L2,2024-12-01
CMD002272,CL00155,P044,Mar 31 2024,2,3488.05,annulé,TNG,Carte,L4,2024-12-01
CMD002273,CL00063,P096,2024-02-25,3,4099.02,annulé,tanger,Carte,L3,2024-12-01
CMD002274,CL00446,P016,Dec 30 2024,2,4082.79,annulé,TNG,Carte,L1,2024-12-01
CMD002275,CL00222,P058,Jun 16 2024,2,4487.18,en_cours,tanger,Carte,L2,2024-12-01
CMD002276,CL00887,P001,05/10/2024,3,2153.81,OK,tanger,Carte,L2,2024-12-01
CMD002277,CL00327,P027,21/06/2024,1,1315.61,DONE,casablanca,Carte,L2,2024-12-01
CMD002278,CL00410,P025,30/01/2024,1,1615.26,OK,TNG,Carte,L3,2024-12-01
CMD002279,CL00543,P024,Oct 22 2024,4,3538.05,en_cours,casablanca,Carte,L4,2024-12-01
CMD002280,CL00086,P032,2024-11-29,4,1720.95,KO,casablanca,Carte,L1,2024-12-01
CMD002281,CL00786,P025,2024-06-27,2,3833.1,DONE,TNG,Carte,L2,2024-12-01
CMD002282,CL00329,P099,2024-07-19,1,3006.96,KO,CASA,Carte,L4,2024-12-01
CMD002283,CL00907,P099,08/08/2024,2,450.2,annulé,casablanca,Carte,L4,2024-12-01
CMD002284,CL00276,P048,Oct 07 2024,1,4963.8,OK,tanger,Carte,L3,2024-12-01
CMD002285,CL00575,P036,May 30 2024,2,767.73,annulé,TNG,Carte,L2,2024-12-01
CMD002286,CL00704,P036,04/07/2024,3,4771.48,OK,tanger,Carte,L3,2024-12-01
CMD002287,CL00536,P038,2024-08-08,3,511.27,DONE,Tnja,Carte,,2024-12-01
CMD002288,CL00816,P044,Aug 24 2024,4,1662.94,OK,TANGER,Carte,L4,2024-12-01
CMD002289,CL00718,P099,07/09/2024,3,3763.66,en_cours,tanger,Carte,L4,2024-12-01
CMD002290,CL00762,P019,2024-04-02,2,2565.28,OK,TNG,Carte,L3,2024-12-01
CMD002291,CL00529,P098,Aug 05 2024,1,2040.76,KO,CASA,Carte,L3,2024-12-01
CMD002292,CL_DUB_27,P037,Nov 18 2024,3,2174.04,DONE,casablanca,Carte,L2,2024-12-01
CMD002293,CL00051,P071,2024-11-09,4,3997.22,livré,CASA,Carte,L3,2024-12-01
CMD002294,CL00455,P094,2024-01-01,1,3737.93,en_cours,TANGER,Carte,L3,2024-12-01
CMD002295,CL00548,P022,2024-11-01,3,4262.95,livré,TNG,Carte,L4,2024-12-01
CMD002296,CL00326,P047,Mar 12 2024,1,3903.68,annulé,TNG,Carte,L2,2024-12-01
CMD002297,CL00608,P052,Oct 12 2024,4,2265.98,livré,casablanca,Carte,L3,2024-12-01
CMD002298,CL00355,P061,2024-04-09,3,528.42,OK,CASA,Carte,L3,2024-12-01
CMD002299,CL00946,P027,15/07/2024,1,4993.6,OK,TNG,Carte,L2,2024-12-01
CMD002300,CL00968,P072,2024-09-20,1,4723.27,annulé,Tnja,Carte,L3,2024-12-01
CMD002301,CL00402,P100,28/08/2024,4,4163.36,en_cours,CASA,Carte,L2,2024-12-01
CMD002302,CL00649,P085,23/11/2024,4,2675.23,KO,CASA,Carte,L1,2024-12-01
CMD002303,CL00111,P082,2024-08-14,4,249.87,KO,TNG,Carte,,2024-12-01
CMD002304,CL00619,P036,2024-05-10,2,3538.94,en_cours,tanger,Carte,L2,2024-12-01
CMD002305,CL00456,P099,11/12/2024,2,527.6,livré,CASA,Carte,L1,2024-12-01
CMD002306,CL00531,P015,Sep 20 2024,4,4516.7,en_cours,Tnja,Carte,L1,2024-12-01
CMD002307,CL00949,P083,2024-06-19,2,4772.45,annulé,CASA,Carte,L3,2024-12-01
CMD002308,CL00005,P058,10/07/2024,1,1268.36,KO,casablanca,Carte,L2,2024-12-01
CMD002309,CL00313,P043,18/08/2024,4,494.82,livré,Tnja,Carte,L1,2024-12-01
CMD002310,CL00423,P065,Sep 02 2024,3,4662.68,annulé,TANGER,Carte,L4,2024-12-01
CMD002311,CL00162,P027,2024-08-16,4,3683.96,DONE,tanger,Carte,L4,2024-12-01
CMD002312,CL00336,P037,12/05/2024,1,1082.4,livré,casablanca,Carte,L4,2024-12-01
CMD002313,CL00081,P023,01/07/2024,2,0.0,en_cours,casablanca,Carte,L2,2024-12-01
CMD002314,CL00189,P099,2024-12-15,2,1813.77,OK,TNG,Carte,L3,2024-12-01
CMD002315,CL00597,P088,30/09/2024,3,178.44,livré,tanger,Carte,L3,2024-12-01
CMD002316,CL00070,P053,Sep 22 2024,3,2682.02,livré,TANGER,Carte,L1,2024-12-01
CMD002317,CL00583,P028,29/12/2024,4,4006.73,OK,casablanca,Carte,L3,2024-12-01
CMD002318,CL00237,P043,Nov 06 2024,4,4462.15,livré,Tnja,Carte,L3,2024-12-01
CMD002319,CL00712,P084,May 04 2024,4,2406.52,DONE,casablanca,Carte,L1,2024-12-01
CMD002320,CL00322,P045,Oct 04 2024,2,1175.9,KO,TANGER,Carte,L4,2024-12-01
CMD002321,CL00737,P063,Feb 09 2024,4,2205.16,KO,casablanca,Carte,L2,2024-12-01
CMD002322,CL00352,P079,Jan 31 2024,2,4296.72,KO,TANGER,Carte,L1,2024-12-01
CMD002323,CL00449,P049,2024-07-12,4,1207.58,KO,CASA,Carte,L2,2024-12-01
CMD002324,CL00497,P085,10/02/2024,3,3996.16,KO,casablanca,Carte,,2024-12-01
CMD002325,CL00342,P098,2024-09-20,3,1590.48,DONE,TANGER,Carte,L2,2024-12-01
CMD002326,CL00666,P077,12/10/2024,2,4583.97,livré,TANGER,Carte,L4,2024-12-01
CMD002327,CL00122,P029,2024-06-13,1,899.12,OK,TNG,Carte,L4,2024-12-01
CMD002328,CL00068,P082,Nov 11 2024,4,1657.01,livré,Tnja,Carte,L4,2024-12-01
CMD002329,CL00544,P091,2024-01-12,3,2443.3,KO,CASA,Carte,L4,2024-12-01
CMD002330,CL00186,P073,02/12/2024,1,1842.44,DONE,Tnja,Carte,L3,2024-12-01
CMD002331,CL00588,P062,06/11/2024,3,3055.68,OK,tanger,Carte,L4,2024-12-01
CMD002332,CL00948,P040,01/03/2024,1,4510.23,DONE,TANGER,Carte,L3,2024-12-01
CMD002333,CL00140,P073,2024-10-01,3,785.1,livré,TNG,Carte,L4,2024-12-01
CMD002334,CL00282,P066,Jan 15 2024,1,2692.58,en_cours,TANGER,Carte,L4,2024-12-01
CMD002335,CL00571,P029,14/11/2024,2,2156.09,KO,TNG,Carte,L2,2024-12-01
CMD002336,CL00793,P069,2024-01-19,2,2592.28,OK,CASA,Carte,L1,2024-12-01
CMD002337,CL00772,P019,2024-07-19,1,1719.76,OK,casablanca,Carte,L4,2024-12-01
CMD002338,CL00126,P003,2024-12-30,4,509.4,en_cours,tanger,Carte,L3,2024-12-01
CMD002339,CL00400,P044,25/01/2024,2,2546.87,KO,CASA,Carte,L4,2024-12-01
CMD002340,CL00071,P040,2024-06-01,3,3134.48,DONE,tanger,Carte,,2024-12-01
CMD002341,CL00898,P058,Sep 23 2024,4,2411.46,livré,casablanca,Carte,L3,2024-12-01
CMD002342,CL00228,P015,10/09/2024,4,306.9,DONE,TANGER,Carte,L2,2024-12-01
CMD002343,CL00757,P061,09/02/2024,3,4011.8,OK,TNG,Carte,L1,2024-12-01
CMD002344,CL00478,P051,2024-05-01,1,3574.66,KO,TANGER,Carte,L2,2024-12-01
CMD002345,CL00868,P039,2024-08-12,4,1097.89,KO,TNG,Carte,,2024-12-01
CMD002346,CL00715,P029,02/11/2024,4,2246.68,annulé,TNG,Carte,L2,2024-12-01
CMD002347,CL00135,P057,28/09/2024,2,296.72,DONE,casablanca,Carte,L4,2024-12-01
CMD002348,CL00695,P036,Jul 05 2024,1,221.65,annulé,TANGER,Carte,,2024-12-01
CMD002349,CL00748,P094,Feb 25 2024,3,1713.65,annulé,Tnja,Carte,L1,2024-12-01
CMD002350,CL00680,P011,29/07/2024,2,2258.46,annulé,TANGER,Carte,L2,2024-12-01
CMD002351,CL00103,P022,2024-09-26,4,259.52,en_cours,CASA,Carte,L2,2024-12-01
CMD002352,CL00402,P016,2024-05-08,4,4379.74,DONE,tanger,Carte,L4,2024-12-01
CMD002353,CL00766,P023,2024-05-08,1,3852.03,KO,TNG,Carte,L3,2024-12-01
CMD002354,CL00328,P087,2024-12-06,4,3070.16,DONE,CASA,Carte,L1,2024-12-01
CMD002355,CL00562,P055,09/05/2024,3,1853.49,annulé,CASA,Carte,L3,2024-12-01
CMD002356,CL00391,P075,Aug 14 2024,3,1726.96,DONE,tanger,Carte,L2,2024-12-01
CMD002357,CL_DUB_26,P042,2024-07-22,4,1138.78,DONE,CASA,Carte,L1,2024-12-01
CMD002358,CL00035,P094,2024-12-14,4,4202.65,KO,CASA,Carte,L3,2024-12-01
CMD002359,CL00907,P009,2024-12-16,3,1496.74,DONE,TANGER,Carte,L3,2024-12-01
CMD002360,CL00417,P093,26/09/2024,1,3062.96,en_cours,casablanca,Carte,,2024-12-01
CMD002361,CL00108,P012,25/01/2024,4,1012.39,DONE,TNG,Carte,,2024-12-01
CMD002362,CL00103,P003,2024-07-15,1,2027.14,OK,tanger,Carte,L2,2024-12-01
CMD002363,CL00854,P015,07/01/2024,2,1879.71,KO,TANGER,Carte,,2024-12-01
CMD002364,CL00823,P088,2024-12-30,3,860.48,OK,casablanca,Carte,L1,2024-12-01
CMD002365,CL00116,P073,Feb 07 2024,4,1217.21,DONE,TANGER,Carte,L2,2024-12-01
CMD002366,CL00110,P052,2024-10-08,1,4308.14,DONE,tanger,Carte,L4,2024-12-01
CMD002367,CL00187,P081,Jan 17 2024,3,4835.66,annulé,TNG,Carte,L1,2024-12-01
CMD002368,CL00705,P020,Oct 24 2024,4,1521.18,annulé,casablanca,Carte,L4,2024-12-01
CMD002369,CL00399,P088,2024-05-23,2,260.39,livré,TNG,Carte,L1,2024-12-01
CMD002370,CL00131,P004,27/02/2024,3,2197.07,DONE,CASA,Carte,L4,2024-12-01
CMD002371,CL00274,P085,06/12/2024,3,2971.83,livré,tanger,Carte,L2,2024-12-01
CMD002372,CL00367,P092,2024-01-11,1,2032.93,en_cours,CASA,Carte,L1,2024-12-01
CMD002373,CL00003,P023,Sep 30 2024,2,2935.12,KO,CASA,Carte,L1,2024-12-01
CMD002374,CL_DUB_6,P004,2024-09-01,4,3447.04,DONE,tanger,Carte,L1,2024-12-01
CMD002375,CL00991,P075,07/10/2024,2,4931.0,livré,casablanca,Carte,L3,2024-12-01
CMD002376,CL00202,P088,2024-08-01,4,3314.16,livré,CASA,Carte,L1,2024-12-01
CMD002377,CL00591,P016,17/02/2024,4,1750.23,DONE,tanger,Carte,,2024-12-01
CMD002378,CL00819,P069,31/03/2024,1,3699.32,livré,tanger,Carte,,2024-12-01
CMD002379,CL00855,P079,2024-01-12,4,3829.46,DONE,casablanca,Carte,L2,2024-12-01
CMD002380,CL00166,P099,May 03 2024,3,830.46,DONE,CASA,Carte,L1,2024-12-01
CMD002381,CL00898,P004,Sep 18 2024,3,305.16,en_cours,CASA,Carte,L3,2024-12-01
CMD002382,CL00441,P092,30/05/2024,2,4521.31,livré,TNG,Carte,L2,2024-12-01
CMD002383,CL_DUB_2,P100,2024-06-30,3,1682.19,DONE,Tnja,Carte,L4,2024-12-01
CMD002384,CL00203,P026,May 10 2024,4,717.24,KO,TNG,Carte,L4,2024-12-01
CMD002385,CL00298,P004,27/02/2024,4,1516.39,OK,Tnja,Carte,L3,2024-12-01
CMD002386,CL00896,P064,2024-12-28,1,963.43,DONE,TNG,Carte,L2,2024-12-01
CMD002387,CL00683,P010,Jan 08 2024,3,1677.86,KO,casablanca,Carte,,2024-12-01
CMD002388,CL00566,P052,Mar 24 2024,4,2331.39,OK,CASA,Carte,L3,2024-12-01
CMD002389,CL00775,P079,May 28 2024,3,3014.96,en_cours,casablanca,Carte,L2,2024-12-01
CMD002390,CL00696,P023,23/06/2024,4,4671.6,en_cours,casablanca,Carte,L4,2024-12-01
CMD002391,CL00065,P084,2024-04-26,1,2261.85,en_cours,tanger,Carte,,2024-12-01
CMD002392,CL00460,P035,2024-01-29,1,4363.26,livré,TANGER,Carte,L1,2024-12-01
CMD002393,CL00066,P077,Dec 29 2024,2,2500.41,DONE,CASA,Carte,L1,2024-12-01
CMD002394,CL00756,P085,Sep 29 2024,-2,3776.17,en_cours,tanger,Carte,L3,2024-12-01
CMD002395,CL00277,P099,Jun 24 2024,4,955.32,KO,TNG,Carte,L4,2024-12-01
CMD002396,CL00707,P081,Mar 10 2024,2,2371.67,OK,TNG,Carte,L2,2024-12-01
CMD002397,CL00983,P098,15/07/2024,1,4314.68,OK,CASA,Carte,L4,2024-12-01
CMD002398,CL00319,P053,15/11/2024,1,3858.61,OK,TNG,Carte,L1,2024-12-01
CMD002399,CL00013,P058,14/11/2024,1,2218.49,en_cours,TANGER,Carte,L2,2024-12-01
CMD002400,CL00939,P064,13/09/2024,3,245.09,DONE,Tnja,Carte,L4,2024-12-01
CMD002401,CL00773,P003,18/07/2024,2,4282.93,DONE,tanger,Carte,L1,2024-12-01
CMD002402,CL00419,P050,2024-02-03,3,4903.94,livré,TANGER,Carte,L1,2024-12-01
CMD002403,CL00304,P039,2024-08-07,4,377.75,livré,Tnja,Carte,L2,2024-12-01
CMD002404,CL00219,P073,29/08/2024,1,2932.39,en_cours,TNG,Carte,L4,2024-12-01
CMD002405,CL00039,P073,Mar 06 2024,1,4661.16,annulé,casablanca,Carte,L3,2024-12-01
CMD002406,CL00662,P018,2024-07-11,1,3453.85,annulé,Tnja,Carte,L1,2024-12-01
CMD002407,CL00811,P051,2024-07-17,3,239.53,OK,Tnja,Carte,,2024-12-01
CMD002408,CL00906,P048,10/07/2024,2,396.93,OK,tanger,Carte,L3,2024-12-01
CMD002409,CL00802,P078,2024-02-25,1,1908.89,DONE,Tnja,Carte,L1,2024-12-01
CMD002410,CL00764,P099,2024-05-25,2,4932.55,annulé,TANGER,Carte,L4,2024-12-01
CMD002411,CL00256,P079,21/05/2024,1,566.52,annulé,Tnja,Carte,L1,2024-12-01
CMD002412,CL00473,P082,Oct 27 2024,3,3396.05,en_cours,TANGER,Carte,L1,2024-12-01
CMD002413,CL00465,P072,06/12/2024,2,4771.14,en_cours,Tnja,Carte,L2,2024-12-01
CMD002414,CL00278,P021,2024-09-02,3,2185.22,livré,TANGER,Carte,L1,2024-12-01
CMD002415,CL00275,P008,2024-02-18,1,2978.33,annulé,CASA,Carte,L2,2024-12-01
CMD002416,CL00146,P043,27/07/2024,4,1677.06,KO,Tnja,Carte,L1,2024-12-01
CMD002417,CL00305,P014,Oct 11 2024,3,658.19,annulé,CASA,Carte,L2,2024-12-01
CMD002418,CL00736,P014,31/07/2024,4,596.54,en_cours,tanger,Carte,L2,2024-12-01
CMD002419,CL00190,P010,2024-06-20,3,1625.07,KO,Tnja,Carte,L3,2024-12-01
CMD002420,CL00137,P009,2024-10-30,1,2782.31,DONE,TANGER,Carte,L3,2024-12-01
CMD002421,CL00501,P035,23/11/2024,3,387.32,DONE,CASA,Carte,L2,2024-12-01
CMD002422,CL00704,P021,03/12/2024,2,1285.24,DONE,casablanca,Carte,L3,2024-12-01
CMD002423,CL00577,P079,Oct 21 2024,2,523.24,KO,casablanca,Carte,L3,2024-12-01
CMD002424,CL00510,P014,05/10/2024,1,4124.33,DONE,TNG,Carte,,2024-12-01
CMD002425,CL00485,P058,2024-05-07,4,4589.5,annulé,TNG,Carte,L4,2024-12-01
CMD002426,CL00601,P002,May 15 2024,4,4223.19,KO,CASA,Carte,L4,2024-12-01
CMD002427,CL00156,P006,24/01/2024,2,3445.51,DONE,casablanca,Carte,L2,2024-12-01
CMD002428,CL00560,P086,2024-09-17,2,178.96,livré,CASA,Carte,L1,2024-12-01
CMD002429,CL_DUB_2,P024,22/01/2024,2,1344.98,en_cours,tanger,Carte,L3,2024-12-01
CMD002430,CL_DUB_13,P014,Nov 22 2024,3,3742.44,DONE,CASA,Carte,L4,2024-12-01
CMD002431,CL00765,P078,06/12/2024,3,0.0,en_cours,TNG,Carte,L4,2024-12-01
CMD002432,CL00192,P100,Nov 27 2024,1,3907.89,DONE,CASA,Carte,L2,2024-12-01
CMD002433,CL00657,P037,2024-01-31,4,2167.59,annulé,TNG,Carte,L4,2024-12-01
CMD002434,CL00207,P010,29/02/2024,2,2699.22,livré,TNG,Carte,L1,2024-12-01
CMD002435,CL00898,P039,27/09/2024,2,2794.79,en_cours,TANGER,Carte,L1,2024-12-01
CMD002436,CL00669,P062,27/05/2024,3,1076.05,livré,tanger,Carte,L3,2024-12-01
CMD002437,CL00295,P037,Sep 10 2024,1,1658.61,OK,casablanca,Carte,L3,2024-12-01
CMD002438,CL00410,P037,12/07/2024,3,1845.58,annulé,casablanca,Carte,L4,2024-12-01
CMD002439,CL00382,P008,18/01/2024,4,196.25,OK,CASA,Carte,L4,2024-12-01
CMD002440,CL00952,P007,Apr 27 2024,1,1516.27,livré,tanger,Carte,L4,2024-12-01
CMD002441,CL00803,P080,Sep 24 2024,2,2019.04,OK,tanger,Carte,L3,2024-12-01
CMD002442,CL00331,P044,Dec 17 2024,4,3482.85,OK,TNG,Carte,L4,2024-12-01
CMD002443,CL00237,P030,11/12/2024,4,1647.2,annulé,tanger,Carte,,2024-12-01
CMD002444,CL00430,P073,2024-11-07,1,966.41,livré,Tnja,Carte,L3,2024-12-01
CMD002445,CL00209,P069,Nov 19 2024,2,797.2,OK,casablanca,Carte,L3,2024-12-01
CMD002446,CL00473,P026,25/05/2024,1,315.05,KO,CASA,Carte,L4,2024-12-01
CMD002447,CL00113,P071,Aug 19 2024,4,3841.16,KO,tanger,Carte,L2,2024-12-01
CMD002448,CL00293,P004,2024-02-06,1,460.44,DONE,TANGER,Carte,L2,2024-12-01
CMD002449,CL00763,P008,31/08/2024,2,4276.09,KO,CASA,Carte,L3,2024-12-01
CMD002450,CL00648,P005,19/07/2024,4,529.73,OK,TANGER,Carte,L2,2024-12-01
CMD002451,CL00071,P038,Apr 30 2024,4,2487.63,livré,TNG,Carte,L2,2024-12-01
CMD002452,CL00502,P045,Sep 13 2024,4,293.61,DONE,TANGER,Carte,L1,2024-12-01
CMD002453,CL00661,P018,2024-02-13,1,3115.5,KO,Tnja,Carte,L3,2024-12-01
CMD002454,CL00323,P032,04/11/2024,1,4154.22,DONE,TANGER,Carte,L4,2024-12-01
CMD002455,CL00975,P092,Jul 09 2024,2,542.57,en_cours,Tnja,Carte,L2,2024-12-01
CMD002456,CL00177,P042,2024-12-04,2,3775.53,OK,TNG,Carte,L2,2024-12-01
CMD002457,CL00020,P084,Jun 30 2024,4,2761.55,livré,casablanca,Carte,L2,2024-12-01
CMD002458,CL00474,P072,05/01/2024,1,2994.27,KO,CASA,Carte,,2024-12-01
CMD002459,CL00758,P075,2024-02-27,3,4518.89,DONE,Tnja,Carte,L1,2024-12-01
CMD002460,CL00928,P054,2024-05-11,4,1952.92,KO,TNG,Carte,L4,2024-12-01
CMD002461,CL00355,P072,Apr 23 2024,2,3341.32,KO,Tnja,Carte,L2,2024-12-01
CMD002462,CL00474,P001,2024-08-18,2,3691.55,annulé,Tnja,Carte,L3,2024-12-01
CMD002463,CL00379,P032,2024-04-18,3,681.83,DONE,TNG,Carte,L4,2024-12-01
CMD002464,CL00297,P068,05/11/2024,3,4169.97,DONE,casablanca,Carte,L1,2024-12-01
CMD002465,CL00776,P031,2024-01-01,1,2431.8,annulé,Tnja,Carte,L1,2024-12-01
CMD002466,CL00806,P020,29/02/2024,3,2538.17,livré,tanger,Carte,L4,2024-12-01
CMD002467,CL00682,P068,May 12 2024,2,4911.79,annulé,casablanca,Carte,,2024-12-01
CMD002468,CL00045,P016,03/12/2024,2,2694.0,livré,casablanca,Carte,L4,2024-12-01
CMD002469,CL00036,P043,Jun 08 2024,-2,4012.66,annulé,CASA,Carte,L4,2024-12-01
CMD002470,CL00787,P046,24/12/2024,2,1860.98,annulé,TANGER,Carte,L2,2024-12-01
CMD002471,CL00141,P016,12/10/2024,1,357.99,DONE,TANGER,Carte,L4,2024-12-01
CMD002472,CL00590,P072,Jul 31 2024,2,4202.1,annulé,TANGER,Carte,L1,2024-12-01
CMD002473,CL00211,P072,07/01/2024,4,4169.79,DONE,CASA,Carte,L4,2024-12-01
CMD002474,CL00884,P081,31/08/2024,4,1528.7,livré,casablanca,Carte,L4,2024-12-01
CMD002475,CL00981,P061,Sep 04 2024,2,361.85,livré,tanger,Carte,L3,2024-12-01
CMD002476,CL00732,P022,2024-05-20,3,4424.01,en_cours,Tnja,Carte,L3,2024-12-01
CMD002477,CL00111,P016,Dec 22 2024,1,4571.5,KO,casablanca,Carte,L2,2024-12-01
CMD002478,CL00630,P044,Jan 01 2024,2,3177.33,en_cours,Tnja,Carte,L3,2024-12-01
CMD002479,CL00360,P062,Aug 30 2024,4,576.33,DONE,TNG,Carte,L3,2024-12-01
CMD002480,CL00974,P002,22/12/2024,2,393.69,DONE,tanger,Carte,L2,2024-12-01
CMD002481,CL00650,P050,2024-04-08,4,4513.21,DONE,tanger,Carte,L2,2024-12-01
CMD002482,CL00116,P047,Sep 28 2024,2,2425.23,annulé,TANGER,Carte,L4,2024-12-01
CMD002483,CL00106,P047,26/10/2024,3,4677.91,OK,tanger,Carte,L3,2024-12-01
CMD002484,CL00225,P015,Apr 30 2024,3,1196.51,annulé,TANGER,Carte,L4,2024-12-01
CMD002485,CL_DUB_20,P097,Mar 31 2024,1,305.4,livré,tanger,Carte,,2024-12-01
CMD002486,CL00724,P002,May 24 2024,1,4223.0,KO,casablanca,Carte,L3,2024-12-01
CMD002487,CL00770,P003,Sep 18 2024,2,3193.28,en_cours,TNG,Carte,L2,2024-12-01
CMD002488,CL00585,P009,2024-02-11,1,2999.28,KO,Tnja,Carte,L4,2024-12-01
CMD002489,CL00863,P062,Dec 13 2024,3,3619.41,annulé,casablanca,Carte,L2,2024-12-01
CMD002490,CL00352,P036,2024-12-28,3,2731.26,annulé,TANGER,Carte,,2024-12-01
CMD002491,CL00264,P026,2024-03-05,4,1923.42,KO,tanger,Carte,L2,2024-12-01
CMD002492,CL00612,P069,2024-11-11,3,3924.51,livré,CASA,Carte,L1,2024-12-01
CMD002493,CL00125,P032,Dec 15 2024,1,2055.6,OK,Tnja,Carte,L4,2024-12-01
CMD002494,CL00015,P053,Jan 24 2024,3,4042.62,DONE,TANGER,Carte,L4,2024-12-01
CMD002495,CL00765,P005,Jan 17 2024,2,799.37,OK,TNG,Carte,L3,2024-12-01
CMD002496,CL00807,P070,2024-03-12,1,460.92,DONE,Tnja,Carte,L4,2024-12-01
CMD002497,CL00820,P041,May 16 2024,1,2449.65,DONE,Tnja,Carte,L3,2024-12-01
CMD002498,CL00890,P094,Jun 09 2024,1,1440.41,OK,TANGER,Carte,L2,2024-12-01
CMD002499,CL00779,P007,2024-11-02,3,4300.25,OK,Tnja,Carte,L2,2024-12-01
CMD002500,CL00235,P022,2024-06-14,3,143.67,KO,Tnja,Carte,L3,2024-12-01
CMD002501,CL00388,P098,2024-03-21,4,4301.83,annulé,TNG,Carte,L3,2024-12-01
CMD002502,CL00406,P100,Jul 12 2024,3,618.22,KO,tanger,Carte,L4,2024-12-01
CMD002503,CL00053,P029,02/08/2024,4,4709.02,en_cours,tanger,Carte,L2,2024-12-01
CMD002504,CL00920,P019,2024-10-22,1,1823.83,en_cours,TNG,Carte,L2,2024-12-01
CMD002505,CL00358,P027,2024-08-14,3,4908.88,OK,casablanca,Carte,L3,2024-12-01
CMD002506,CL_DUB_14,P078,22/09/2024,1,403.14,livré,casablanca,Carte,L4,2024-12-01
CMD002507,CL00077,P033,2024-10-27,3,745.75,DONE,Tnja,Carte,L4,2024-12-01
CMD002508,CL00744,P011,Jul 20 2024,1,795.75,DONE,tanger,Carte,L4,2024-12-01
CMD002509,CL00886,P054,Jul 30 2024,4,2264.15,en_cours,TNG,Carte,L1,2024-12-01
CMD002510,CL00992,P042,Jul 27 2024,1,1022.29,KO,casablanca,Carte,L2,2024-12-01
CMD002511,CL00037,P008,2024-02-10,4,2010.53,livré,TANGER,Carte,L3,2024-12-01
