id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD003550,C00350,P019,Jul 04 2024,1,1561.85,annulé,Tnja,virement,,
CMD002053,C00798,P022,2024-09-08,4,785.3,livré,agadir,cash,L009,2024-09-09
CMD003938,C00944,P017,May 28 2023,6,351.26,KO,RABAT,virement,L006,
CMD001483,C00075,P032,Mar 13 2022,9,975.18,KO,Tanger,cmi,L010,
CMD003893,C00974,P019,2024-02-01,6,1615.45,annule,fes,virement,L018,
CMD002900,C00351,P030,01/01/2023,10,88.93,livré,meknes,cash,L028,2023-01-06
CMD000592,C00286,P022,Aug 08 2022,7,905.37,retourné,Fez,virement,L001,2022-08-15
CMD003026,C00654,P022,21/01/2023,4,890.87,annulé,AGADIR,carte_bancaire,L015,
CMD004423,C00741,P006,2023-04-02,4,18976.38,retourné,Fez,virement,L004,2023-04-08
CMD003201,C00738,P023,Mar 17 2023,6,2356.85,livré,TANGER,virement,L022,2023-03-22
CMD000454,C00635,P030,Aug 23 2023,7,78.05,livre,Casa,cmi,L014,2023-08-28
CMD003060,C00907,P031,Aug 22 2023,10,862.9,annule,CASABLANCA,cash,L022,
CMD002609,C00303,P020,2024-10-16,6,287.23,OK,Casa,cash,L020,2024-10-21
CMD000861,C00615,P007,2023-06-30,6,14265.25,KO,AGADIR,virement,L029,
CMD001394,C00318,P023,Oct 11 2024,3,0,retourne,rabat,virement,L006,2024-10-23
CMD003787,C00607,P003,Apr 12 2024,2,6007.09,livré,Casa,cash,L015,2024-04-14
CMD002713,C00077,P028,19/08/2024,2,181.4,retourné,Casa,virement,L025,2024-09-01
CMD000993,C00189,P018,Sep 17 2023,10,665.45,retourné,Marrakesh,virement,,2023-09-26
CMD000242,C00929,P025,2023-05-09,7,959.46,OK,MARRAKECH,carte_bancaire,L006,2023-05-10
CMD000237,C00344,P024,13/08/2023,2,1260.56,livré,AGADIR,wafacash,L004,2023-08-19
CMD000500,C00333,P022,Oct 30 2023,5,905.35,livré,meknes,cmi,L029,2023-11-01
CMD002292,C00887,P018,12/09/2024,8,763.77,en_cours,Rabat,cash,L027,
CMD004736,C00342,P023,24/06/2022,10,2706.33,livré,RABAT,virement,L026,2022-07-01
CMD000827,C00427,P008,Dec 29 2023,8,12832.56,livré,Fès,cash,L008,2023-12-30
CMD003049,C00599,P011,2022-04-29,5,2946.67,retourné,Marrakesh,virement,L009,2022-05-11
CMD000940,C00925,P025,Feb 16 2022,9,983.8,annule,Fès,cmi,L024,
CMD000021,C01129,P010,Oct 19 2023,6,13433.21,LIVRE,MARRAKECH,virement,L005,2023-10-26
CMD000340,C00796,P030,Feb 01 2022,9,88.01,en_cours,FES,carte_bancaire,L022,
CMD004054,C00152,P017,Oct 24 2022,2,385.39,annule,meknes,carte_bancaire,L014,
CMD004365,C00613,P020,May 01 2023,5,309.86,livré,Rabat,cmi,L025,2023-05-03
CMD004092,C01030,P019,Sep 28 2023,2,1441.73,OK,tanger,wafacash,L007,2023-09-29
CMD002103,C00335,P009,May 07 2023,4,10721.16,LIVRE,Casa,virement,L007,2023-05-12
CMD003155,C00868,P022,Sep 22 2023,2,956.39,DONE,fes,virement,L017,2023-09-26
CMD000151,C00068,P001,Feb 25 2022,1,13399.01,livré,rabat,cash,L026,2022-03-03
CMD001135,C00676,P011,2024-10-27,8,3080.38,livre,TANGER,carte_bancaire,L010,2024-11-01
CMD004728,C00321,P027,2023-03-30,5,345.6,livré,CAS,carte_bancaire,L028,2023-04-02
CMD000310,C00813,P022,12/12/2023,1,0,en_cours,marrakech,cash,L004,
CMD001698,C00715,P018,Nov 04 2022,1,685.82,livré,Mrakch,wafacash,L020,2022-11-08
CMD003183,C00389,P024,2022-06-24,7,1078.82,livré,Casa,wafacash,L014,2022-06-29
CMD003306,C01050,P030,03/07/2022,10,96.88,livré,Casablanca,cmi,L015,2022-07-09
CMD002508,C00575,P026,Jul 12 2022,3,233.22,annule,Fez,virement,L024,
CMD001803,C01069,P010,2023-06-14,8,12387.62,livré,Casablanca,carte_bancaire,L019,2023-06-16
CMD000747,C00326,P010,2022-02-07,10,13763.66,annulé,Marrakesh,virement,L009,
CMD004384,C00545,P004,Feb 08 2023,5,4592.31,livré,Mrakch,wafacash,L028,2023-02-11
CMD001580,C00408,P027,May 30 2023,3,319.47,KO,Fès,carte_bancaire,L028,
CMD001574,C00039,P020,2023-04-07,5,293.69,livré,AGADIR,cmi,L019,2023-04-10
CMD001906,C00746,P024,Aug 29 2022,5,1280.31,livré,TANGER,carte_bancaire,L011,2022-09-01
CMD003027,C00026,P018,14/04/2022,10,631.85,livre,Tanger,virement,L027,2022-04-20
CMD003212,C01015,P020,Jan 31 2022,5,256.21,annulé,CASABLANCA,wafacash,L019,
CMD002749,C01022,P012,13/10/2023,2,2146.66,livré,Marrakesh,carte_bancaire,L001,2023-10-17
CMD000464,C00948,P007,02/09/2024,8,13725.77,livré,Fès,wafacash,L006,2024-09-05
CMD000825,C00620,P018,02/01/2024,5,764.76,KO,MEKNES,virement,,
CMD001811,C00569,P006,2024-09-26,5,19798.11,livré,agadir,cmi,L030,2024-10-02
CMD001658,C00751,P008,2023-03-29,2,12972.41,livré,Tnja,cmi,L015,2023-04-01
CMD004569,C00594,P019,Jan 30 2023,3,1286.34,annule,TANGER,carte_bancaire,L023,
CMD003514,C00729,P006,13/07/2024,3,17329.44,LIVRE,Tanger,wafacash,L025,2024-07-20
CMD003106,C00021,P016,17/04/2024,4,1344.37,annule,rabat,cash,L022,
CMD000729,C00758,P026,29/12/2024,1,232.37,livré,Fez,carte_bancaire,L014,2025-01-02
CMD001170,C00661,P011,Feb 13 2024,2,3141.24,annule,FES,cash,L026,
CMD000788,C00158,P013,2023-06-08,6,2222.87,KO,Fès,wafacash,L009,
CMD004380,C00919,P017,31/10/2022,4,373.73,livré,tanger,wafacash,L016,2022-11-05
CMD001211,C00327,P032,20/02/2023,2,888.49,livre,FES,virement,L006,2023-02-25
CMD001035,C00592,P025,21/05/2022,7,803.69,DONE,CASABLANCA,cash,,2022-05-27
CMD002976,C01138,P012,Dec 16 2023,5,2345.25,DONE,Casablanca,cmi,L019,2023-12-19
CMD004899,C00872,P005,11/04/2023,7,10278.65,DONE,Tanger,cash,L010,2023-04-15
CMD004814,C00010,P009,2024-05-04,1,12408.04,en_cours,Casa,cash,L028,
CMD000490,C00096,P021,Jan 03 2023,9,492.74,livré,RABAT,wafacash,L030,2023-01-07
CMD003225,C00376,P011,2023-02-28,4,3008.83,LIVRE,TNG,virement,L005,2023-03-06
CMD002626,C00759,P030,Jan 17 2024,1,93.57,livré,Rabat,cmi,L011,2024-01-23
CMD001481,C00003,P001,22/01/2023,8,0,retourné,Agadir,wafacash,L001,2023-02-01
CMD000526,C00372,P008,Jun 30 2024,7,12690.29,LIVRE,Agadir,cash,L026,2024-07-07
CMD002405,C01090,P026,2022-05-15,8,232.95,livre,tanger,cash,L001,2022-05-19
CMD002417,C00718,P008,29/10/2022,4,13497.27,livre,TNG,cmi,L017,2022-11-05
CMD000271,C00837,P029,2022-07-28,8,278.98,livré,Meknès,virement,L017,2022-07-31
CMD001809,C01056,P021,Jun 07 2024,9,535.18,KO,MARRAKECH,cmi,L001,
CMD003156,C00557,P013,01/01/2023,-1,2171.46,retourne,Rabat,wafacash,L021,2023-01-14
CMD001815,C00330,P009,24/02/2023,10,12702.44,annule,Meknès,cash,L019,
CMD002316,C00185,P025,23/12/2023,10,909.08,livré,FES,virement,L009,2023-12-24
CMD004825,C00215,P007,14/04/2024,8,14239.42,livre,MARRAKECH,virement,L024,2024-04-21
CMD002710,C00258,P026,2024-03-06,-3,209.07,LIVRE,tanger,carte_bancaire,L011,2024-03-07
CMD001609,C00021,P013,Aug 30 2022,9,2245.0,retourné,agadir,cmi,L009,2022-09-05
CMD000308,C00908,P022,01/03/2022,5,980.98,livré,MEKNES,wafacash,L001,2022-03-05
CMD004515,C00578,P013,Jun 20 2024,6,2015.68,livré,Meknès,cash,L004,2024-06-23
CMD000941,C00176,P014,2024-02-20,-3,729.73,livre,marrakech,wafacash,L018,2024-02-23
CMD002337,C00102,P021,2023-06-10,6,463.67,LIVRE,tanger,virement,L010,2023-06-14
CMD003936,C00015,P001,Sep 18 2024,8,11964.67,OK,MARRAKECH,cmi,L020,2024-09-22
CMD003268,C00663,P015,2023-05-07,1,1386.26,LIVRE,Rabat,wafacash,L014,2023-05-10
CMD002226,C00430,P016,2022-08-14,6,1292.73,livre,tanger,carte_bancaire,,2022-08-17
CMD003671,C01060,P025,13/03/2023,4,970.89,LIVRE,Fez,virement,L024,2023-03-17
CMD003674,C00059,P016,Oct 03 2024,6,1406.47,livre,agadir,virement,L005,2024-10-08
CMD004321,C00333,P015,2024-03-05,2,1179.53,livré,Tnja,virement,L027,2024-03-09
CMD002309,C01191,P018,19/11/2022,7,598.14,DONE,marrakech,wafacash,L026,2022-11-25
CMD000384,C00950,P031,Dec 09 2022,2,978.21,OK,TNG,virement,L016,2022-12-14
CMD000688,C00852,P017,28/04/2024,3,377.82,livré,Rabat,wafacash,L029,2024-05-05
CMD005000,C00813,P028,2022-09-09,8,205.78,livre,Agadir,virement,L012,2022-09-16
CMD003146,C00159,P014,2023-09-05,3,737.55,en_cours,MARRAKECH,carte_bancaire,L019,
CMD003410,C00081,P023,2023-04-22,9,2274.09,livré,Fès,cash,L006,2023-04-26
CMD004696,C00868,P026,2023-12-12,4,212.01,retourne,tanger,virement,L029,2023-12-19
CMD002848,C00078,P026,Dec 04 2023,3,218.2,livré,Tanger,carte_bancaire,L026,2023-12-08
CMD004803,C00279,P012,Sep 27 2023,8,2144.16,livré,rabat,cmi,L015,2023-09-30
CMD004084,C00247,P023,2024-05-03,10,2362.76,livre,TNG,cash,L015,2024-05-06
CMD003678,C00163,P012,29/04/2024,2,2377.77,en_cours,CAS,cash,,
CMD001537,C00062,P026,2022-01-24,6,246.85,livré,marrakech,cash,L015,2022-01-27
CMD001158,C00438,P020,Jun 28 2024,-5,272.96,retourné,FES,cmi,L004,2024-07-05
CMD004708,C00802,P015,Aug 31 2023,10,1262.04,retourne,Mrakch,cash,L005,2023-09-06
CMD001230,C00258,P024,Jun 20 2023,1,1253.52,livré,TNG,wafacash,L023,2023-06-23
CMD001980,C00839,P026,07/06/2022,4,225.34,DONE,rabat,virement,,2022-06-13
CMD000783,C00262,P009,Apr 01 2023,5,10503.41,livré,casablanca,wafacash,L030,2023-04-06
CMD004047,C00174,P010,07/07/2023,2,13730.93,retourné,Tnja,cash,L009,2023-07-21
CMD003272,C00627,P027,Feb 05 2023,5,312.68,retourné,Fez,cash,L029,2023-02-13
CMD002073,C00633,P027,Jul 13 2023,3,301.38,livre,Rabat,cmi,L017,2023-07-15
CMD000140,C00844,P022,Jul 24 2022,10,893.53,livré,marrakech,virement,L025,2022-07-28
CMD000085,C00951,P010,Jul 21 2022,9,13981.02,DONE,FES,virement,L008,2022-07-23
CMD004454,C00959,P025,May 14 2023,8,988.31,livré,TNG,carte_bancaire,L022,2023-05-18
CMD001234,C00662,P027,30/04/2024,8,366.21,livré,RABAT,cash,L001,2024-05-07
CMD003402,C01158,P032,2022-06-19,10,1005.75,annule,Tanger,cmi,L021,
CMD003640,C00072,P002,13/02/2022,9,8499.45,livré,CASABLANCA,cash,L013,2022-02-17
CMD001851,C00869,P031,Jul 02 2024,5,986.89,livré,Marrakesh,cash,L010,2024-07-06
CMD001765,C00246,P008,Apr 18 2024,6,12566.17,OK,Fès,virement,L005,2024-04-22
CMD001901,C00632,P025,2023-08-10,5,866.39,KO,fes,cash,L025,
CMD003712,C00409,P009,Jan 07 2022,9,10490.51,KO,CAS,virement,L022,
CMD004767,C00358,P010,Dec 16 2024,1,0,retourne,Casa,cmi,,2024-12-29
CMD000396,C01191,P019,06/06/2023,1,1435.85,livré,agadir,virement,L007,2023-06-12
CMD003099,C00362,P008,21/11/2023,7,11598.33,annule,Marrakesh,wafacash,L015,
CMD001664,C00930,P013,2023-01-05,6,2061.99,retourné,Casa,cash,,2023-01-13
CMD002189,C00151,P032,29/01/2022,9,1070.81,DONE,fes,wafacash,L029,2022-01-30
CMD003360,C00326,P030,Sep 12 2022,2,76.98,livré,Agadir,virement,L002,2022-09-13
CMD002890,C00997,P019,03/12/2022,7,1456.33,DONE,AGADIR,cmi,L017,2022-12-07
CMD003769,C01013,P021,Sep 26 2022,9,523.43,en_cours,casablanca,virement,L029,
CMD003396,C00550,P032,2023-05-04,4,976.07,KO,TANGER,virement,,
CMD003264,C00799,P008,Jun 16 2023,9,13138.14,livré,casablanca,carte_bancaire,L027,2023-06-20
CMD003174,C01133,P020,2023-04-10,6,319.41,livré,tanger,wafacash,L019,2023-04-15
CMD004411,C01029,P008,2022-06-14,8,12664.74,livré,TNG,cmi,L025,2022-06-16
CMD000692,C00990,P029,2023-03-09,6,313.31,livré,fes,cash,L006,2023-03-13
CMD003350,C00817,P023,2022-10-23,9,2676.97,LIVRE,Tnja,carte_bancaire,L016,2022-10-28
CMD001686,C00683,P020,19/03/2023,6,297.41,annulé,meknes,carte_bancaire,L005,
CMD002180,C00591,P008,2022-02-03,2,13091.28,OK,meknes,virement,L004,2022-02-07
CMD004106,C00034,P014,2024-04-27,9,820.12,livré,Rabat,wafacash,L004,2024-05-03
CMD000214,C01115,P026,05/07/2024,4,250.3,livré,tanger,wafacash,L013,2024-07-12
CMD002652,C00931,P002,2023-11-01,-5,10710.46,livre,agadir,virement,L002,2023-11-05
CMD001360,C00697,P022,Apr 15 2022,7,838.95,livré,Marrakesh,cmi,L018,2022-04-20
CMD003133,C00978,P008,2024-09-21,3,13485.05,livré,TANGER,carte_bancaire,L013,2024-09-24
CMD001623,C00846,P024,11/12/2023,10,1251.03,livré,RABAT,virement,L003,2023-12-18
CMD000344,C00740,P022,11/11/2024,2,866.84,OK,TANGER,cash,L013,2024-11-16
CMD001729,C00427,P023,2022-08-13,2,2380.75,livre,rabat,carte_bancaire,L028,2022-08-20
CMD002821,C00965,P015,Jun 13 2024,4,1380.75,livre,agadir,virement,L029,2024-06-18
CMD003801,C00935,P007,2024-06-10,7,15799.1,livré,FES,cmi,L002,2024-06-17
CMD003556,C00608,P016,24/03/2024,2,1235.62,annule,RABAT,wafacash,L029,
CMD001457,C00407,P025,2022-06-05,11,932.38,livré,MEKNES,virement,L023,2022-06-11
CMD002152,C00595,P014,18/10/2024,6,871.64,livré,Fès,virement,,2024-10-24
CMD003755,C01073,P029,22/06/2024,3,266.19,retourne,Agadir,wafacash,L010,2024-06-26
CMD001072,C00830,P022,02/04/2022,2,881.7,livré,TNG,wafacash,L011,2022-04-05
CMD000966,C00452,P021,2023-08-15,4,535.73,KO,casablanca,carte_bancaire,L013,
CMD002177,C00670,P019,2022-07-25,6,1557.92,en_cours,MARRAKECH,cmi,L005,
CMD003297,C00774,P014,Apr 16 2024,5,782.95,annule,meknes,virement,L004,
CMD003055,C00042,P005,Aug 14 2023,7,10911.75,KO,Marrakesh,cash,L027,
CMD004716,C00966,P011,2022-12-13,1,2749.27,OK,Casa,cmi,L015,2022-12-19
CMD002407,C00730,P004,18/10/2023,5,4861.96,retourne,CAS,carte_bancaire,L014,2023-10-21
CMD003817,C00615,P030,2022-11-13,10,81.61,retourne,Rabat,virement,L019,2022-11-22
CMD002085,C00327,P008,2023-02-09,6,11864.72,en_cours,Rabat,carte_bancaire,L023,
CMD003806,C00936,P011,25/04/2023,6,3249.13,en_cours,Tnja,cmi,L028,
CMD003358,C00794,P020,Jun 09 2022,5,325.67,LIVRE,rabat,cash,L030,2022-06-15
CMD003911,C00703,P015,Mar 24 2024,10,1104.88,OK,agadir,carte_bancaire,L014,2024-03-27
CMD002107,C00445,P012,May 04 2023,2,2393.53,en_cours,Agadir,cmi,L028,
CMD000714,C00769,P021,Sep 30 2022,5,468.42,OK,meknes,cmi,L025,2022-10-01
CMD003778,C00614,P001,2024-10-03,10,13625.05,livré,TANGER,cmi,L009,2024-10-08
CMD000351,C00013,P031,May 15 2022,6,1009.36,retourné,TNG,carte_bancaire,L012,2022-05-18
CMD002454,C00668,P004,Jul 25 2023,3,5227.23,en_cours,Tnja,virement,L014,
CMD002840,C00665,P031,2024-11-18,10,1089.05,livré,CASABLANCA,cmi,,2024-11-22
CMD002497,C00293,P032,17/11/2022,5,1023.0,KO,fes,carte_bancaire,L027,
CMD001326,C00563,P013,Jul 24 2024,4,2517.76,retourné,FES,cash,L018,2024-07-27
CMD002078,C00139,P016,Nov 29 2024,6,1164.81,livré,Rabat,cmi,L025,2024-12-05
CMD001522,C00001,P002,2022-12-09,8,9795.67,livré,tanger,carte_bancaire,L010,2022-12-16
CMD002220,C00468,P008,2023-11-08,3,13206.81,livré,Tanger,wafacash,L022,2023-11-10
CMD003864,C00574,P011,Nov 15 2023,9,3099.44,livré,Tanger,virement,L020,2023-11-19
CMD001808,C00095,P014,Mar 05 2022,5,860.97,livré,Meknès,cmi,L007,2022-03-07
CMD002765,C00260,P017,2023-03-09,7,340.43,livré,Fès,wafacash,L002,2023-03-13
CMD002240,C00233,P007,15/09/2022,9,13088.41,annule,Fez,carte_bancaire,L001,
CMD000241,C00545,P031,Oct 05 2022,10,930.43,KO,TANGER,wafacash,L028,
CMD000418,C00309,P029,Apr 10 2023,4,299.25,livré,tanger,virement,L016,2023-04-16
CMD002504,C00743,P001,Feb 06 2022,5,13987.0,LIVRE,Meknès,virement,L022,2022-02-12
CMD000629,C00960,P010,2022-03-17,8,13029.84,livré,Meknès,wafacash,L012,2022-03-21
CMD004793,C00485,P015,2024-12-21,5,1205.35,livré,TANGER,cmi,L025,2024-12-24
CMD002348,C00211,P028,16/09/2024,1,193.43,OK,TANGER,wafacash,L026,2024-09-23
CMD002382,C01033,P005,Nov 23 2022,1,10662.9,LIVRE,casablanca,wafacash,L013,2022-11-26
CMD002012,C00394,P001,Feb 19 2023,5,13450.67,livré,MARRAKECH,carte_bancaire,L022,2023-02-24
CMD002579,C00611,P014,Dec 18 2024,10,793.29,livré,Casa,cmi,L009,2024-12-25
CMD003157,C00964,P024,2024-02-02,8,1254.79,livre,rabat,cmi,L029,2024-02-06
CMD001069,C00077,P028,2024-01-12,3,205.34,livré,Rabat,wafacash,L018,2024-01-15
CMD004166,C00962,P004,13/11/2024,2,5175.56,LIVRE,Agadir,cash,L005,2024-11-14
CMD003612,C00377,P017,27/02/2022,2,374.54,OK,Tanger,carte_bancaire,,2022-03-01
CMD000411,C01021,P004,Aug 19 2022,3,5416.12,en_cours,tanger,wafacash,L011,
CMD001813,C00879,P008,Dec 08 2024,9,11586.27,livre,casablanca,cmi,L029,2024-12-10
CMD000784,C00153,P007,Nov 06 2023,9,13604.01,livré,tanger,carte_bancaire,L015,2023-11-10
CMD003553,C00979,P026,Apr 28 2023,10,247.92,livre,Marrakesh,wafacash,L004,2023-05-01
CMD001356,C00732,P021,24/01/2024,8,429.38,livré,TNG,carte_bancaire,L016,2024-01-27
CMD001004,C00206,P008,2022-10-19,6,11483.66,retourne,casablanca,cmi,L029,2022-10-29
CMD003209,C00883,P008,Aug 12 2022,1,12208.61,annulé,CASABLANCA,virement,L027,
CMD001302,C00942,P013,Jun 13 2023,10,2001.22,livré,Casa,carte_bancaire,,2023-06-19
CMD004861,C00334,P019,09/11/2022,2,1605.7,LIVRE,Casa,wafacash,L011,2022-11-12
CMD003290,C00799,P029,2024-12-28,4,301.6,OK,Casablanca,cash,L025,2025-01-01
CMD003021,C00101,P004,29/05/2024,4,5404.76,annule,agadir,wafacash,L015,
CMD001034,C01013,P014,Jul 28 2024,9,783.97,OK,Casablanca,carte_bancaire,L005,2024-07-30
CMD000451,C01083,P026,Jan 25 2023,6,242.72,livré,fes,cmi,L003,2023-01-30
CMD004627,C00608,P025,06/06/2022,8,934.39,livré,MARRAKECH,cmi,L009,2022-06-11
CMD001931,C00984,P012,Jul 15 2023,7,2225.43,retourné,Fès,cmi,L022,2023-07-27
CMD003586,C00858,P030,2023-09-14,5,93.22,retourné,Mrakch,wafacash,L026,2023-09-28
CMD001224,C01150,P030,2023-05-03,3,83.34,livré,Mrakch,wafacash,L003,2023-05-05
CMD000342,C00485,P009,15/02/2022,3,12303.6,LIVRE,MARRAKECH,wafacash,L027,2022-02-22
CMD001241,C00427,P004,Jan 06 2023,7,5305.36,livré,Casablanca,cmi,L001,2023-01-12
CMD003863,C00336,P031,2023-04-13,3,946.54,annule,meknes,cash,L023,
CMD001516,C00339,P017,01/04/2023,4,391.86,KO,rabat,cash,L006,
CMD000809,C00782,P024,28/11/2023,7,1197.12,livré,marrakech,cash,L015,2023-12-04
CMD003661,C01144,P015,2022-11-16,7,1156.53,livré,rabat,carte_bancaire,L026,2022-11-18
CMD000212,C01111,P028,29/05/2023,5,183.98,KO,rabat,wafacash,L021,
CMD000110,C00130,P011,2022-10-26,9,2950.12,annulé,meknes,virement,,
CMD004405,C00553,P026,14/07/2024,1,237.65,KO,CASABLANCA,wafacash,L016,
CMD001621,C00673,P020,Jun 21 2023,8,304.62,LIVRE,tanger,virement,L010,2023-06-26
CMD000163,C00799,P011,2023-12-28,6,3198.64,livré,casablanca,cmi,L024,2024-01-03
CMD001067,C00260,P018,2022-11-01,7,625.2,OK,CASABLANCA,virement,L007,2022-11-08
CMD001503,C00722,P026,May 11 2023,8,227.44,DONE,Casa,wafacash,L020,2023-05-14
CMD004323,C00801,P022,Jan 29 2023,2,842.62,annule,casablanca,cmi,L030,
CMD002599,C00127,P015,Jul 29 2023,6,1160.5,livre,Casablanca,carte_bancaire,L020,2023-08-05
CMD001770,C00434,P024,2023-06-15,5,1126.5,livre,AGADIR,cmi,L016,2023-06-18
CMD004210,C00173,P016,26/01/2023,1,1278.68,livré,Fès,cmi,L005,2023-01-31
CMD000238,C00390,P005,Sep 16 2022,3,10111.86,en_cours,Casablanca,wafacash,L013,
CMD000353,C00110,P009,2023-02-13,8,11489.61,LIVRE,agadir,carte_bancaire,,2023-02-17
CMD001875,C00029,P001,12/01/2022,10,13492.37,livré,MARRAKECH,cmi,L027,2022-01-14
CMD001934,C00988,P025,23/05/2023,10,779.96,livré,Agadir,cmi,L001,2023-05-26
CMD002983,C01009,P025,14/05/2023,2,830.15,annulé,CAS,wafacash,L021,
CMD000240,C00966,P026,Nov 28 2024,8,204.99,LIVRE,Marrakesh,cmi,L024,2024-12-01
CMD002159,C01123,P031,12/11/2023,10,983.48,livré,Tanger,cash,L002,2023-11-18
CMD002638,C01167,P032,14/09/2024,4,992.14,livré,Rabat,cmi,,2024-09-20
CMD004498,C01181,P012,2023-05-10,1,2546.5,livre,Fès,cash,L019,2023-05-13
CMD001764,C00336,P028,2024-06-15,4,187.34,livré,fes,virement,L011,2024-06-22
CMD003269,C00515,P005,Jan 26 2023,4,8750.12,livré,Fès,cmi,L020,2023-01-29
CMD002002,C00121,P010,22/12/2024,8,12952.76,livré,RABAT,wafacash,L030,2024-12-24
CMD001167,C00023,P004,23/07/2024,4,5216.68,DONE,Meknès,virement,L005,2024-07-27
CMD000817,C01001,P001,02/04/2024,10,11433.99,annulé,FES,cash,L025,
CMD003491,C00951,P028,Sep 21 2022,3,214.81,annule,Tnja,carte_bancaire,L023,
CMD001376,C00823,P025,18/09/2023,10,907.09,livré,MARRAKECH,wafacash,L029,2023-09-19
CMD003074,C01010,P008,2024-04-29,10,11428.22,retourne,rabat,wafacash,L024,2024-05-06
CMD003137,C00419,P009,07/10/2024,7,12768.86,annule,agadir,wafacash,L010,
CMD003960,C00833,P015,17/04/2023,1,1388.84,livré,rabat,cash,L024,2023-04-24
CMD003749,C00601,P019,2022-05-16,8,1449.54,DONE,Meknès,wafacash,L003,2022-05-22
CMD000174,C00350,P011,18/03/2023,9,2729.2,livre,rabat,virement,L003,2023-03-21
CMD002457,C01119,P005,Nov 04 2023,4,10768.39,annulé,fes,wafacash,L028,
CMD004219,C00624,P008,17/08/2024,9,12142.23,livré,tanger,carte_bancaire,L021,2024-08-23
CMD003413,C00895,P005,2024-10-17,8,9153.36,annulé,Fez,wafacash,,
CMD001199,C00024,P028,Feb 16 2024,10,212.21,en_cours,AGADIR,cmi,,
CMD004891,C01004,P025,2023-04-15,3,867.06,livré,Fès,cmi,L016,2023-04-22
CMD002598,C00504,P012,15/04/2024,3,2520.58,DONE,RABAT,virement,L024,2024-04-16
CMD001767,C00756,P004,2024-12-29,9,5314.06,livre,TNG,cash,L005,2024-12-31
CMD002179,C00667,P029,06/11/2022,8,310.67,retourné,Marrakesh,cash,,2022-11-09
CMD000290,C00363,P032,Aug 05 2023,9,932.39,DONE,RABAT,carte_bancaire,L015,2023-08-10
CMD000858,C00549,P012,2022-04-22,10,2278.79,retourné,MARRAKECH,cmi,L028,2022-04-28
CMD004488,C00357,P002,Feb 15 2024,6,9955.37,retourne,MEKNES,virement,L023,2024-02-20
CMD003378,C00898,P005,Jul 31 2022,2,10385.79,DONE,MEKNES,wafacash,L007,2022-08-01
CMD003609,C00061,P032,2024-11-26,8,999.03,livré,Mrakch,carte_bancaire,L003,2024-11-28
CMD000614,C00909,P001,23/08/2024,8,11231.91,livré,MARRAKECH,carte_bancaire,L004,2024-08-27
CMD003224,C00098,P006,2024-11-17,4,17885.86,en_cours,Meknès,cmi,L005,
CMD002285,C00648,P016,Mar 14 2022,1,1391.31,retourne,Fez,carte_bancaire,L002,2022-03-22
CMD004567,C01144,P026,Apr 14 2023,9,229.48,LIVRE,CAS,wafacash,L019,2023-04-20
CMD002403,C00645,P012,25/09/2022,9,2707.63,annulé,agadir,cash,,
CMD004808,C01175,P030,2024-10-12,2,96.28,livre,rabat,wafacash,L023,2024-10-17
CMD001590,C00807,P017,17/11/2023,7,365.01,KO,Fez,virement,L024,
CMD004308,C00888,P006,2022-12-10,6,21426.07,annulé,tanger,carte_bancaire,L002,
CMD002010,C00613,P023,2024-02-11,4,2609.85,KO,Tanger,cash,L029,
CMD003140,C00365,P019,Feb 05 2024,1,1644.97,retourné,FES,cmi,L003,2024-02-08
CMD000403,C00823,P018,Nov 19 2023,6,670.44,KO,Marrakesh,virement,L030,
CMD003803,C01192,P005,2024-08-28,4,9411.53,DONE,Casa,wafacash,L004,2024-09-02
CMD000787,C00420,P029,Dec 12 2024,8,303.28,retourne,Casablanca,carte_bancaire,L002,2024-12-21
CMD004217,C00174,P026,Jul 10 2022,2,243.15,LIVRE,Casa,cash,L001,2022-07-13
CMD004011,C00888,P022,Sep 06 2022,2,977.43,LIVRE,Tanger,cash,L028,2022-09-12
CMD000262,C00469,P030,31/08/2022,4,83.64,LIVRE,fes,virement,L025,2022-09-02
CMD004650,C00215,P028,Apr 22 2023,4,184.27,livré,RABAT,virement,L019,2023-04-23
CMD004190,C00355,P031,Dec 04 2022,5,1044.07,annule,TANGER,virement,L026,
CMD001408,C01129,P012,2023-11-25,3,2451.09,annule,Rabat,cmi,L030,
CMD000275,C00066,P004,29/06/2023,8,5455.26,en_cours,FES,carte_bancaire,L026,
CMD004099,C00886,P012,2023-06-25,5,2350.42,KO,MARRAKECH,cash,L025,
CMD001910,C01082,P032,2024-02-07,10,939.09,retourne,tanger,carte_bancaire,L026,2024-02-11
CMD003213,C00860,P007,Sep 24 2024,6,14960.64,retourné,TNG,cmi,L029,2024-09-30
CMD000560,C00634,P007,2022-10-23,5,14495.09,KO,Agadir,wafacash,L024,
CMD000666,C00349,P028,2023-12-27,10,177.4,annulé,AGADIR,wafacash,L014,
CMD002105,C00166,P002,2024-05-11,5,10784.36,livré,Agadir,cmi,L019,2024-05-14
CMD003658,C00019,P025,May 30 2023,8,818.17,retourné,Mrakch,cash,L021,2023-06-11
CMD001573,C00634,P028,2023-12-21,5,170.6,DONE,Agadir,cash,L022,2023-12-22
